State,date,business_apps
CO,2012-07-01,4128
CO,2012-08-01,5369
CO,2012-09-01,4235
CO,2012-10-01,4296
CO,2012-11-01,4962
CO,2012-12-01,5044
CO,2012-01-01,4226
CO,2012-02-01,4963
CO,2012-03-01,5183
CO,2012-04-01,5255
CO,2012-05-01,5151
CO,2012-06-01,4936
CO,2012-07-01,4918
CO,2012-08-01,4975
CO,2012-09-01,4971
CO,2012-10-01,5000
CO,2012-11-01,4848
CO,2012-12-01,6782
CT,2012-01-01,1753
CT,2012-02-01,2400
CT,2012-03-01,3260
CT,2012-04-01,2361
CT,2012-05-01,2307
CT,2012-06-01,2581
CT,2012-07-01,1917
CT,2012-08-01,2365
CT,2012-09-01,1720
CT,2012-10-01,1931
CT,2012-11-01,2062
CT,2012-12-01,2213
CT,2012-01-01,1872
CT,2012-02-01,2421
CT,2012-03-01,2350
CT,2012-04-01,2288
CT,2012-05-01,2335
CT,2012-06-01,2176
CT,2012-07-01,2206
CT,2012-08-01,2147
CT,2012-09-01,2091
CT,2012-10-01,2217
CT,2012-11-01,2042
CT,2012-12-01,2908
DE,2012-01-01,1041
DE,2012-02-01,1269
DE,2012-03-01,1785
DE,2012-04-01,1341
DE,2012-05-01,1277
DE,2012-06-01,1394
DE,2012-07-01,1051
DE,2012-08-01,1389
DE,2012-09-01,1058
DE,2012-10-01,1163
DE,2012-11-01,1275
DE,2012-12-01,1393
DE,2012-01-01,1129
DE,2012-02-01,1258
DE,2012-03-01,1318
DE,2012-04-01,1318
DE,2012-05-01,1330
DE,2012-06-01,1204
DE,2012-07-01,1202
DE,2012-08-01,1270
DE,2012-09-01,1235
DE,2012-10-01,1322
DE,2012-11-01,1205
DE,2012-12-01,1804
DC,2012-01-01,513
DC,2012-02-01,739
DC,2012-03-01,1004
DC,2012-04-01,799
DC,2012-05-01,700
DC,2012-06-01,713
DC,2012-07-01,605
DC,2012-08-01,777
DC,2012-09-01,597
DC,2012-10-01,632
DC,2012-11-01,651
DC,2012-12-01,695
DC,2012-01-01,556
DC,2012-02-01,691
DC,2012-03-01,744
DC,2012-04-01,795
DC,2012-05-01,743
DC,2012-06-01,629
DC,2012-07-01,689
DC,2012-08-01,723
DC,2012-09-01,694
DC,2012-10-01,706
DC,2012-11-01,637
DC,2012-12-01,885
FL,2012-01-01,19375
FL,2012-02-01,24150
FL,2012-03-01,30481
FL,2012-04-01,23494
FL,2012-05-01,22881
FL,2012-06-01,25371
FL,2012-07-01,18551
FL,2012-08-01,24049
FL,2012-09-01,18817
FL,2012-10-01,19920
FL,2012-11-01,21855
FL,2012-12-01,20152
FL,2012-01-01,21025
FL,2012-02-01,22491
FL,2012-03-01,22691
FL,2012-04-01,22716
FL,2012-05-01,23261
FL,2012-06-01,22006
FL,2012-07-01,21672
FL,2012-08-01,21675
FL,2012-09-01,21867
FL,2012-10-01,22466
FL,2012-11-01,21435
FL,2012-12-01,28691
GA,2012-01-01,8158
GA,2012-02-01,10192
GA,2012-03-01,13525
GA,2012-04-01,9648
GA,2012-05-01,8530
GA,2012-06-01,10053
GA,2012-07-01,7751
GA,2012-08-01,10145
GA,2012-09-01,7678
GA,2012-10-01,7950
GA,2012-11-01,9002
GA,2012-12-01,8246
GA,2012-01-01,8630
GA,2012-02-01,9131
GA,2012-03-01,9603
GA,2012-04-01,9471
GA,2012-05-01,9150
GA,2012-06-01,9157
GA,2012-07-01,9073
GA,2012-08-01,9007
GA,2012-09-01,8894
GA,2012-10-01,9279
GA,2012-11-01,8863
GA,2012-12-01,11420
HI,2012-01-01,725
HI,2012-02-01,990
HI,2012-03-01,1134
HI,2012-04-01,930
HI,2012-05-01,890
HI,2012-06-01,1081
HI,2012-07-01,787
HI,2012-08-01,995
HI,2012-09-01,761
HI,2012-10-01,814
HI,2012-11-01,905
HI,2012-12-01,921
HI,2012-01-01,796
HI,2012-02-01,935
HI,2012-03-01,881
HI,2012-04-01,914
HI,2012-05-01,927
HI,2012-06-01,934
HI,2012-07-01,877
HI,2012-08-01,911
HI,2012-09-01,886
HI,2012-10-01,910
HI,2012-11-01,864
HI,2012-12-01,1203
ID,2012-01-01,1022
ID,2012-02-01,1197
ID,2012-03-01,1535
ID,2012-04-01,1219
ID,2012-05-01,1120
ID,2012-06-01,1196
ID,2012-07-01,856
ID,2012-08-01,1141
ID,2012-09-01,889
ID,2012-10-01,924
ID,2012-11-01,1048
ID,2012-12-01,1094
ID,2012-01-01,1061
ID,2012-02-01,1085
ID,2012-03-01,1092
ID,2012-04-01,1140
ID,2012-05-01,1147
ID,2012-06-01,1027
ID,2012-07-01,1021
ID,2012-08-01,1077
ID,2012-09-01,1077
ID,2012-10-01,1108
ID,2012-11-01,1058
ID,2012-12-01,1490
IL,2012-01-01,6524
IL,2012-02-01,8222
IL,2012-03-01,10998
IL,2012-04-01,8515
IL,2012-05-01,8041
IL,2012-06-01,8760
IL,2012-07-01,6626
IL,2012-08-01,8437
IL,2012-09-01,6683
IL,2012-10-01,6897
IL,2012-11-01,8041
IL,2012-12-01,7870
IL,2012-01-01,6795
IL,2012-02-01,7850
IL,2012-03-01,7973
IL,2012-04-01,8109
IL,2012-05-01,8351
IL,2012-06-01,7832
IL,2012-07-01,7888
IL,2012-08-01,7863
IL,2012-09-01,7869
IL,2012-10-01,7953
IL,2012-11-01,7760
IL,2012-12-01,10339
IN,2012-01-01,3123
IN,2012-02-01,3889
IN,2012-03-01,5237
IN,2012-04-01,3825
IN,2012-05-01,3516
IN,2012-06-01,3956
IN,2012-07-01,3069
IN,2012-08-01,3893
IN,2012-09-01,3114
IN,2012-10-01,3195
IN,2012-11-01,3572
IN,2012-12-01,3517
IN,2012-01-01,3142
IN,2012-02-01,3691
IN,2012-03-01,3818
IN,2012-04-01,3746
IN,2012-05-01,3760
IN,2012-06-01,3606
IN,2012-07-01,3653
IN,2012-08-01,3521
IN,2012-09-01,3566
IN,2012-10-01,3705
IN,2012-11-01,3480
IN,2012-12-01,4708
IA,2012-01-01,1346
IA,2012-02-01,1684
IA,2012-03-01,2298
IA,2012-04-01,1632
IA,2012-05-01,1475
IA,2012-06-01,1642
IA,2012-07-01,1229
IA,2012-08-01,1502
IA,2012-09-01,1159
IA,2012-10-01,1217
IA,2012-11-01,1510
IA,2012-12-01,1582
IA,2012-01-01,1278
IA,2012-02-01,1522
IA,2012-03-01,1698
IA,2012-04-01,1573
IA,2012-05-01,1540
IA,2012-06-01,1498
IA,2012-07-01,1505
IA,2012-08-01,1416
IA,2012-09-01,1423
IA,2012-10-01,1456
IA,2012-11-01,1490
IA,2012-12-01,1978
KS,2012-01-01,1471
KS,2012-02-01,1870
KS,2012-03-01,2289
KS,2012-04-01,1659
KS,2012-05-01,1502
KS,2012-06-01,1831
KS,2012-07-01,1393
KS,2012-08-01,1716
KS,2012-09-01,1237
KS,2012-10-01,1362
KS,2012-11-01,1546
KS,2012-12-01,1610
KS,2012-01-01,1367
KS,2012-02-01,1711
KS,2012-03-01,1699
KS,2012-04-01,1657
KS,2012-05-01,1660
KS,2012-06-01,1661
KS,2012-07-01,1644
KS,2012-08-01,1559
KS,2012-09-01,1471
KS,2012-10-01,1637
KS,2012-11-01,1498
KS,2012-12-01,2099
KY,2012-01-01,1720
KY,2012-02-01,2263
KY,2012-03-01,2908
KY,2012-04-01,2103
KY,2012-05-01,1986
KY,2012-06-01,2254
KY,2012-07-01,1721
KY,2012-08-01,2427
KY,2012-09-01,1799
KY,2012-10-01,1772
KY,2012-11-01,2100
KY,2012-12-01,1877
KY,2012-01-01,1720
KY,2012-02-01,2055
KY,2012-03-01,2064
KY,2012-04-01,2090
KY,2012-05-01,2144
KY,2012-06-01,2087
KY,2012-07-01,2024
KY,2012-08-01,2130
KY,2012-09-01,2081
KY,2012-10-01,2093
KY,2012-11-01,2093
KY,2012-12-01,2610
LA,2012-01-01,3139
LA,2012-02-01,3738
LA,2012-03-01,4484
LA,2012-04-01,3328
LA,2012-05-01,2929
LA,2012-06-01,3618
LA,2012-07-01,2685
LA,2012-08-01,3696
LA,2012-09-01,2377
LA,2012-10-01,2807
LA,2012-11-01,3178
LA,2012-12-01,2993
LA,2012-01-01,3178
LA,2012-02-01,3419
LA,2012-03-01,3352
LA,2012-04-01,3342
LA,2012-05-01,3184
LA,2012-06-01,3160
LA,2012-07-01,2955
LA,2012-08-01,3193
LA,2012-09-01,2755
LA,2012-10-01,3326
LA,2012-11-01,3189
LA,2012-12-01,4289
ME,2012-01-01,478
ME,2012-02-01,661
ME,2012-03-01,843
ME,2012-04-01,684
ME,2012-05-01,630
ME,2012-06-01,727
ME,2012-07-01,502
ME,2012-08-01,623
ME,2012-09-01,478
ME,2012-10-01,518
ME,2012-11-01,607
ME,2012-12-01,583
ME,2012-01-01,495
ME,2012-02-01,633
ME,2012-03-01,630
ME,2012-04-01,615
ME,2012-05-01,634
ME,2012-06-01,607
ME,2012-07-01,586
ME,2012-08-01,604
ME,2012-09-01,590
ME,2012-10-01,610
ME,2012-11-01,605
ME,2012-12-01,783
MD,2012-01-01,3634
MD,2012-02-01,4873
MD,2012-03-01,6311
MD,2012-04-01,4884
MD,2012-05-01,4273
MD,2012-06-01,4810
MD,2012-07-01,3493
MD,2012-08-01,4976
MD,2012-09-01,3638
MD,2012-10-01,3824
MD,2012-11-01,4204
MD,2012-12-01,4135
MD,2012-01-01,3955
MD,2012-02-01,4596
MD,2012-03-01,4511
MD,2012-04-01,4572
MD,2012-05-01,4523
MD,2012-06-01,4210
MD,2012-07-01,3963
MD,2012-08-01,4493
MD,2012-09-01,4376
MD,2012-10-01,4432
MD,2012-11-01,4106
MD,2012-12-01,5738
MA,2012-01-01,3430
MA,2012-02-01,4176
MA,2012-03-01,5440
MA,2012-04-01,4072
MA,2012-05-01,3938
MA,2012-06-01,4200
MA,2012-07-01,3214
MA,2012-08-01,4066
MA,2012-09-01,3211
MA,2012-10-01,3387
MA,2012-11-01,3765
MA,2012-12-01,3922
MA,2012-01-01,3392
MA,2012-02-01,4083
MA,2012-03-01,4008
MA,2012-04-01,3879
MA,2012-05-01,4126
MA,2012-06-01,3663
MA,2012-07-01,3843
MA,2012-08-01,3820
MA,2012-09-01,3822
MA,2012-10-01,3926
MA,2012-11-01,3669
MA,2012-12-01,5094
MI,2012-01-01,5230
MI,2012-02-01,6743
MI,2012-03-01,8662
MI,2012-04-01,6444
MI,2012-05-01,6198
MI,2012-06-01,6901
MI,2012-07-01,5058
MI,2012-08-01,6650
MI,2012-09-01,4888
MI,2012-10-01,5258
MI,2012-11-01,6136
MI,2012-12-01,5969
MI,2012-01-01,5402
MI,2012-02-01,6309
MI,2012-03-01,6260
MI,2012-04-01,6213
MI,2012-05-01,6451
MI,2012-06-01,6077
MI,2012-07-01,6063
